CROSSING,FINISSHING,HEADING_ACCURACY,SHORT_PASSING,VOLLEYS,DRIBBLING,CURVE,FREE_KICK_ACCURACY,LONG_PASSING,BALL_CONTROL,y
63.227406,61.599957,70.53711,75.593475,31.836464,69.62222,67.508896,67.31213,72.84419,77.46071,0.0
55.02195,52.510685,56.659344,72.55107,36.45784,71.67227,59.889572,54.51516,66.036224,72.311104,0.0
38.686268,29.420408,76.66731,73.23443,64.80337,40.735615,34.1607,30.85967,48.250195,69.62443,0.0
51.7213,29.781227,51.292725,69.312454,33.030186,57.982586,34.622208,36.83067,54.67814,63.164497,0.0
61.767437,50.78066,57.110313,73.94471,34.3554,64.4424,53.611668,47.16984,70.87103,73.25229,0.0
38.68625,29.42302,76.66741,78.52571,40.794273,40.73631,34.16092,63.756638,71.72602,65.6414,0.0
54.9805,35.458294,45.41755,70.88759,35.70216,69.06761,38.826824,37.64695,58.899364,69.47137,0.0
62.199955,45.151024,72.644394,76.42682,31.853148,62.00435,54.241158,67.9149,73.06684,75.56719,0.0
61.57161,36.283203,41.69486,69.18806,30.47842,63.307194,46.551743,35.773018,55.488995,66.55755,0.0
56.189587,51.834938,60.44306,75.906586,30.796722,61.50184,64.22206,66.64299,72.23431,76.425735,0.0
38.68624,29.420477,59.284,55.02147,67.46293,40.73551,34.16068,30.854118,61.100826,48.68927,0.0
38.686447,29.420591,66.28903,54.91579,30.433111,40.737396,34.16136,31.98874,48.59352,49.66816,0.0
54.236206,64.83866,73.380005,70.188416,52.311863,71.873184,50.487198,60.070908,48.488068,73.66818,0.0
52.23672,46.374714,59.674747,70.46716,37.19627,63.021038,43.97466,50.734566,61.626602,68.31644,0.0
59.662613,63.81991,46.246204,68.64499,36.546295,72.23694,63.010788,51.829597,55.90193,73.25399,0.0
38.7731,29.430342,76.66716,76.71158,36.73399,41.136803,34.210983,32.491203,61.548172,77.550156,0.0
47.72092,36.26907,75.924355,71.94189,58.553062,49.34099,42.58542,51.226944,67.20757,65.34107,0.0
65.60369,69.26554,76.621346,74.63152,65.61047,75.17491,71.12781,64.88168,52.40119,78.79485,0.0
63.238323,61.24022,50.775604,73.27723,33.754204,70.97925,67.08945,63.05872,68.98276,76.75501,0.0
38.755325,29.691322,43.168427,70.309586,31.247263,44.666584,34.3124,31.360363,57.84483,55.071533,0.0
49.221886,29.465973,76.50513,66.26379,37.4461,42.30629,35.869854,36.58233,49.646915,56.5071,0.0
52.26129,68.84088,76.1921,66.659805,63.48806,66.38874,60.614,54.61277,49.3869,72.201546,0.0
39.64072,69.29755,76.66678,64.12341,68.55306,62.697437,40.80224,40.723595,45.522297,68.536545,0.0
60.78697,52.87449,44.88085,72.549835,34.595524,65.41176,56.808113,62.979233,67.08534,73.528885,0.0
57.157803,41.75283,64.00717,74.52018,31.686895,67.043884,58.738754,65.06807,69.43778,73.76902,0.0
38.99195,29.437336,76.3709,71.17516,50.37858,42.583153,34.17945,31.208889,55.963284,70.34794,0.0
58.824955,48.932083,64.12161,72.930016,31.333534,64.448326,48.09822,55.055935,70.73635,73.363304,0.0
41.34033,68.39537,74.746155,53.640366,67.396736,56.918346,35.837547,32.73295,45.615273,56.72802,0.0
61.643833,69.26843,58.15908,63.070827,64.88138,76.460175,69.096115,55.368057,45.57652,76.90684,0.0
52.247326,69.292,76.381386,61.105743,68.04129,74.293236,65.427086,54.444912,45.52102,73.9189,0.0
60.585167,58.57726,51.47796,70.79329,34.353397,72.44569,62.412888,61.313633,64.159096,75.8211,0.0
41.02296,60.14922,76.66521,76.40285,65.99876,46.704247,43.21518,67.36314,56.63,74.22929,0.0
54.743015,52.38852,75.44538,75.09922,39.461098,64.46094,47.88149,62.58178,71.87125,73.23632,0.0
59.930397,53.954887,50.516956,71.89136,33.09511,66.79159,57.2227,58.935333,69.65114,73.187996,0.0
51.37815,39.042286,51.94287,72.00152,32.591576,70.79398,52.017197,62.41872,66.47097,75.04719,0.0
57.60348,53.774746,61.019394,71.51214,35.771835,66.29155,60.802338,60.16107,69.68729,73.81188,0.0
46.54552,29.484694,65.297615,67.329926,33.73071,45.853687,34.230312,34.007774,57.24131,61.819595,0.0
48.53239,30.222042,64.90749,66.25192,32.94533,51.173042,46.509403,32.056263,48.701374,61.68967,0.0
44.518265,37.421257,74.24635,77.11044,29.944107,67.131355,50.979614,59.435837,65.3366,77.30986,0.0
53.58951,30.821815,42.08416,64.03515,30.16569,57.548286,41.925587,36.724445,49.72905,65.83232,0.0
42.55441,68.926926,76.42964,69.06913,61.51948,63.5761,44.11714,52.02452,46.731056,69.525185,0.0
63.056927,53.688534,71.82128,75.34481,42.546432,68.24711,62.11273,54.95275,72.875496,73.69126,0.0
51.729538,64.25172,76.355515,72.775085,50.94576,65.88491,45.37998,51.499912,67.38601,73.236946,0.0
51.72443,30.24319,42.731785,69.89292,30.022842,51.953804,43.210163,31.997988,48.71566,70.96424,0.0
47.18515,37.152023,44.642857,73.38894,31.201288,55.82216,59.64859,58.97874,53.63133,69.32881,0.0
58.657944,45.155914,59.221874,72.06038,38.33652,62.378754,55.98547,52.969067,68.01956,68.752625,0.0
55.884594,32.43333,61.498615,75.35134,32.40316,62.200264,39.286205,36.95408,66.693665,70.722206,0.0
53.180225,65.98273,76.65144,76.83693,56.721004,55.73203,51.02792,58.198826,70.6114,75.004265,0.0
38.70274,29.42071,72.91429,75.23967,31.790453,41.155807,34.160812,30.855213,55.4191,75.353676,0.0
46.180393,33.871613,42.350048,73.09336,30.538097,64.104004,43.18796,35.36264,61.1685,72.9528,0.0
67.468925,68.33996,60.57251,72.50315,50.029846,74.73324,68.859566,62.33342,61.80813,77.03186,0.0
61.441757,68.008896,72.517624,68.84081,56.558334,71.08957,62.844627,55.8881,51.315903,73.71092,0.0
58.82313,69.28537,61.979603,60.301865,64.47852,76.65636,69.24327,55.635826,45.551212,77.09741,0.0
53.283215,40.233833,75.78457,72.2046,37.35467,58.600445,46.003048,62.643574,70.31469,71.53451,0.0
61.674892,67.94544,67.614494,64.11355,61.660187,71.618225,62.86158,55.09622,46.509445,71.06568,0.0
44.332924,45.66363,76.39875,71.57407,65.18029,48.31545,39.098473,45.33871,61.971607,63.73745,0.0
43.71856,30.169886,76.62819,74.09284,43.645798,44.833775,35.63114,34.025963,62.707302,69.81647,0.0
56.355186,47.88324,65.7798,73.1862,32.045586,68.17302,49.584652,62.98911,69.507385,72.73071,0.0
59.62165,68.868355,76.05672,73.035286,54.78356,70.44458,65.78382,64.57123,59.078552,77.3758,0.0
58.761013,68.7238,74.68479,67.329414,55.40316,73.42462,62.391888,66.96112,46.736362,73.97443,0.0
52.53901,30.086119,76.24457,69.03054,59.3054,55.78652,35.033375,31.017979,66.532814,69.680916,0.0
51.167244,69.02422,64.35197,59.91862,61.6008,72.30268,59.201946,36.235947,45.77358,68.414116,0.0
44.67149,30.805588,43.895226,69.51675,30.975168,58.65535,39.00132,54.702133,60.261574,63.809185,0.0
57.781525,48.3347,43.64917,74.57651,30.595657,70.69132,57.31904,60.473564,70.145424,76.27082,0.0
40.630405,32.186455,76.50829,65.07732,67.838524,43.446625,34.337944,31.012268,55.028286,59.902004,0.0
53.33579,44.7691,72.44735,74.73564,31.186068,57.202435,58.84842,64.30422,70.69857,71.804405,0.0
50.534065,30.691753,59.444046,72.87658,33.113483,56.648705,37.269855,32.902447,56.698475,67.22705,0.0
41.119186,55.785484,76.660934,71.269356,62.986954,44.118187,38.702568,56.153584,57.30235,70.104675,0.0
51.609474,31.272062,51.683533,73.72612,34.36329,73.654625,38.721046,31.548662,63.838974,74.81258,0.0
43.37935,29.42197,47.903896,61.54693,38.93558,42.139305,34.188656,30.855421,50.87277,63.34706,0.0
38.68625,29.420408,76.616646,65.51043,43.5645,40.73551,34.160717,30.853918,46.170944,55.734753,0.0
51.375126,60.31878,62.11397,64.25734,47.547203,66.18697,49.07899,40.365883,53.984867,68.192635,0.0
61.79753,62.767487,48.043724,71.45735,38.512375,72.00673,60.90208,50.955357,61.309628,74.42455,0.0
41.06754,30.600058,76.04018,72.87862,52.08023,53.998318,34.6695,31.457884,65.56974,65.94465,0.0
38.765533,29.42298,73.277695,58.14775,32.2184,40.816013,34.172203,65.47913,56.084023,52.388412,0.0
63.385372,59.14468,47.369003,74.113884,34.679348,69.93365,65.46887,62.95571,71.82416,76.22899,0.0
55.583916,30.475908,71.14557,72.15078,37.85095,54.250217,44.68951,36.55345,61.513332,67.12626,0.0
63.21379,69.251976,46.6447,67.091156,49.727806,77.14178,70.4883,55.61754,45.71996,77.5097,0.0
42.05281,29.535309,76.54906,72.455765,39.523884,53.871315,35.226437,30.997759,54.575134,73.531906,0.0
40.768936,29.625666,48.838264,70.507805,32.95622,45.111248,34.654186,36.30247,56.973392,60.418533,0.0
55.571133,41.113983,67.421295,76.16279,31.232822,58.908623,60.6207,63.694824,71.13157,73.23503,0.0
41.763313,33.167645,76.63812,75.09951,60.609383,43.346184,35.04252,32.370384,68.135254,67.90222,0.0
42.266796,42.325493,76.434456,75.28366,31.043907,65.52026,64.36826,59.055218,70.568756,76.75787,0.0
38.977623,30.299105,75.5457,73.54118,59.875683,42.867577,34.684597,31.227303,64.13837,67.26226,0.0
61.771366,31.65267,74.7678,72.997925,46.672543,52.638386,35.70976,35.392796,68.30608,69.83896,0.0
38.71909,29.420582,76.66653,76.40076,68.36721,40.73991,34.160973,30.856672,72.31566,61.546413,0.0
49.165257,63.003532,76.614914,72.50189,63.232376,49.123875,43.98916,56.659176,58.09696,70.73405,0.0
46.460396,42.062626,76.40001,72.67875,50.717247,59.864956,42.246304,52.005184,69.66134,68.019806,0.0
38.720356,51.83381,50.707996,50.89606,68.533325,41.419598,34.180176,30.886585,45.565395,48.83325,0.0
50.983353,36.580162,68.182014,68.66447,35.918575,59.070503,47.13769,67.46557,64.99869,66.657394,0.0
39.123837,69.300865,76.41265,50.760303,68.62531,76.49224,47.84995,34.32783,45.507614,58.929287,0.0
38.689995,29.420506,42.729446,62.913414,32.566875,40.851383,34.162457,30.86038,53.575363,55.27649,0.0
46.850555,29.525526,49.709614,57.444347,30.376822,42.650772,39.77839,44.544514,46.892986,53.80212,0.0
56.712402,31.450703,61.596664,71.98916,32.09729,56.796413,39.28168,46.724213,67.60414,71.455826,0.0
59.098473,56.224213,72.8418,75.04971,48.461872,68.16356,53.237816,55.671104,67.95715,73.29727,0.0
61.06167,36.02589,46.227314,55.906948,51.204742,51.45364,40.770504,49.43717,48.152622,53.08404,0.0
61.851074,42.244617,46.96436,76.532776,32.288155,74.408264,48.00597,34.86603,71.9623,78.67376,0.0
60.107975,30.250021,53.7017,65.48179,34.5163,55.105164,40.220158,33.4863,52.57285,64.98647,0.0
47.30651,29.423038,76.15288,73.89679,37.870132,43.287216,34.18787,30.933603,57.865288,58.645187,0.0
64.56887,68.051796,54.181118,73.78972,35.83016,74.74234,68.5944,58.67434,67.1638,77.74514,0.0
38.705273,29.422323,72.26633,67.1144,52.085262,41.352535,34.161133,32.88115,51.194942,56.422897,0.0
64.759834,66.86777,42.413136,70.59079,36.1262,72.88718,69.184494,63.53735,64.22818,76.26062,0.0
46.026814,33.171894,44.587887,73.2708,30.161055,68.54167,42.305794,47.75065,55.869896,74.847404,0.0
47.157696,65.34223,61.45714,56.03823,67.531395,71.99654,57.382645,50.45117,45.68606,55.65916,0.0
42.26312,31.483973,72.76729,74.79836,37.29095,57.033985,35.33824,36.138027,65.962585,72.14444,0.0
55.405674,34.49662,50.110214,74.77348,34.13472,62.088505,53.570404,60.535614,70.997505,73.61551,0.0
42.890583,29.51425,72.47586,70.64211,30.38418,62.444912,35.16697,31.023968,46.092186,74.390114,0.0
38.737545,29.42441,76.52719,73.61773,29.920317,42.02251,34.937176,32.511787,45.78523,72.90477,0.0
52.828365,68.10975,73.54404,70.6466,49.564735,68.74413,51.57811,46.01163,48.00841,72.043076,0.0
40.684162,38.242977,74.92796,70.42022,49.755642,44.90816,36.696865,65.63746,59.420372,62.760887,0.0
38.69299,29.420673,76.626076,63.620636,30.081045,40.77962,34.316013,31.70716,45.78546,68.587105,0.0
64.42652,57.899292,75.51398,77.05238,33.762463,67.29294,66.537,66.6418,72.81831,76.823074,0.0
38.846874,29.73623,76.66658,76.35236,41.10369,48.69305,34.19128,40.18036,68.672424,78.54432,0.0
63.535328,54.86035,76.52279,76.65299,42.071606,60.67525,54.57051,55.878986,72.97471,75.5065,0.0
38.728287,29.420408,76.66195,62.356636,31.325788,40.740204,34.16183,31.035849,46.000786,57.814163,0.0
41.456627,31.138922,75.85088,77.74351,30.218773,48.038822,36.56803,68.04264,70.86427,74.96515,0.0
60.16014,35.166096,42.4913,74.724304,30.33217,69.895485,44.7796,45.870544,61.55774,75.40283,0.0
46.171993,53.36744,76.59281,76.554306,40.46953,56.71309,49.595516,66.74221,72.32578,74.66087,0.0
53.451237,49.41317,46.827168,74.184166,32.949215,62.85549,66.91815,54.8928,70.11312,74.70639,0.0
51.937824,31.209597,58.91017,69.708755,31.480907,55.228516,39.34854,40.278255,62.58951,66.59375,0.0
40.408302,29.83046,42.3371,53.73834,38.669434,42.412155,35.859917,40.601948,49.005085,49.854786,0.0
43.976658,29.422852,76.60988,68.43075,41.99398,42.30444,34.25236,30.860987,46.447308,69.43541,0.0
57.747814,67.66937,72.09533,69.88029,54.9359,69.42852,60.506805,53.008312,50.806835,73.5698,0.0
48.082623,33.487587,75.743805,73.72209,32.97153,58.552208,44.226223,63.21018,66.524536,71.30638,0.0
54.37118,57.855255,45.369686,55.732376,52.93755,66.398026,41.564735,54.95228,45.876728,59.351887,0.0
45.1584,51.397285,76.64561,78.21249,44.385933,61.280796,48.80923,63.541084,73.17461,77.02493,0.0
48.085453,30.791256,56.58697,70.62209,31.444796,67.29752,37.860653,36.54665,56.338882,73.87187,0.0
59.4425,41.269093,68.251335,72.74222,53.10829,65.47694,51.47444,54.444305,68.23815,71.21162,0.0
58.263386,49.525272,73.91464,76.48311,32.782852,68.475006,49.285027,63.310646,72.54631,77.26788,0.0
39.88334,33.654373,65.644745,65.945305,30.214373,43.479904,38.144516,66.873535,58.452026,59.297176,0.0
39.10833,69.299614,76.66741,70.75009,68.63482,47.68942,38.273106,43.85372,45.53045,66.89868,0.0
59.72438,43.44794,58.92749,74.1882,31.502161,61.007744,55.293133,56.108704,69.10392,73.921196,0.0
54.850555,36.979855,76.656685,75.246796,54.709286,58.327286,41.204224,43.17439,73.30913,72.374725,0.0
38.93986,29.741297,76.66185,66.91475,32.28726,41.225834,42.34168,67.63444,51.608948,68.51658,0.0
39.661034,29.560095,76.44496,65.321976,29.843746,41.406246,39.36344,68.34959,46.514236,58.660007,0.0
61.40842,40.579777,45.94047,69.311035,45.399136,69.30589,46.685173,34.638905,67.14048,71.23281,0.0
39.588436,29.502068,76.360435,72.661446,33.381508,52.918297,38.45352,31.071316,46.56046,73.00058,0.0
46.288063,39.881268,55.406445,71.215744,32.703304,58.036217,44.934265,49.37987,64.72584,68.83351,0.0
56.873436,43.2389,66.52486,74.21793,31.36215,53.371582,61.7487,60.06984,69.24707,72.945724,0.0
38.692703,29.42069,76.64224,78.13623,45.068485,41.211514,34.16366,30.925735,49.593334,74.282936,0.0
58.206013,34.86073,48.090763,72.76461,32.702217,59.44992,44.307365,52.577534,66.081345,69.44094,0.0
40.6468,67.76624,76.66607,71.15657,63.069565,51.880184,36.473663,66.02802,51.756004,71.75312,0.0
60.536884,33.603058,76.125694,74.68018,57.03004,52.67825,37.564518,41.72269,71.019684,71.25169,0.0
38.68895,29.442934,76.52609,75.2636,57.63191,40.82107,34.163513,30.854673,65.24616,69.01544,0.0
58.788364,68.65625,49.839924,60.831017,41.1476,75.07444,64.022194,62.36566,45.826584,73.84772,0.0
54.70591,67.90333,69.760216,67.64842,53.49805,69.717,56.25189,50.074333,49.345917,71.164,0.0
38.68625,29.424797,76.66741,76.34345,68.43595,40.735588,34.16117,60.69206,71.18272,59.055134,0.0
44.33357,69.18828,76.56902,64.63695,67.96293,66.32645,49.759026,51.062317,45.65583,70.75787,0.0
43.115448,30.349812,71.003746,74.365776,50.3825,43.06463,36.981052,37.33796,67.74252,66.39879,0.0
52.180134,36.34478,64.68634,76.31267,29.9221,66.616035,51.895565,55.131557,71.141716,76.90767,0.0
49.255497,63.34008,76.26146,70.48865,53.472004,57.7701,46.58483,56.71823,60.452118,68.814926,0.0
38.796486,29.458958,76.6251,72.32114,30.364944,41.004745,37.209053,67.21373,46.598885,58.632263,0.0
50.006428,30.066353,75.688896,71.60466,32.276825,59.338646,36.599064,31.49083,60.06629,73.640114,0.0
44.766945,41.97189,76.50806,75.80269,31.133423,57.837696,48.68169,65.783966,68.60703,73.063774,0.0
45.14753,65.11923,76.65094,75.91857,57.834564,55.303944,63.713394,65.78385,68.39005,75.980354,0.0
53.072495,54.58426,76.634926,75.86882,55.414654,67.18441,46.72423,50.56039,73.033195,74.01647,0.0
62.129875,47.838676,55.125137,70.252205,36.607357,63.811253,49.556263,50.888824,66.42685,69.09415,0.0
54.31123,49.629017,63.854313,70.55712,44.255726,67.220345,55.84992,47.3859,65.32196,68.69705,0.0
40.917194,58.127285,76.66502,73.753136,66.91347,57.098,37.053688,34.949707,69.97746,71.798355,0.0
38.68845,29.420414,47.698315,52.380283,29.787428,40.735867,34.200058,66.72093,45.58369,48.75615,0.0
39.192554,29.787495,50.338295,70.833275,31.875174,53.86239,35.095047,31.893047,54.041225,68.53678,0.0
52.63512,36.736732,71.78948,72.096275,47.525143,62.17024,43.796753,39.86128,66.51269,69.139885,0.0
61.84749,63.129105,42.253296,65.71853,35.18735,72.653824,53.80214,41.290474,50.90448,73.0252,0.0
42.251423,29.42996,73.730446,75.66469,46.16313,41.74727,34.181892,31.017302,68.10089,63.831528,0.0
46.677795,29.423464,76.05563,74.48102,30.70011,45.617424,34.260933,30.868301,47.524757,69.630714,0.0
39.164158,37.212284,76.65375,76.63756,39.981163,44.066963,41.757183,50.19181,71.45397,72.00678,0.0
38.68624,29.42044,76.667404,76.837074,30.839918,40.735523,34.161682,32.899155,47.03138,72.733505,0.0
50.386536,36.55207,71.60434,70.57288,33.48503,55.65239,38.95747,66.414246,68.28337,70.58724,0.0
56.136253,32.52613,76.37591,72.030846,40.192734,49.033543,39.849796,47.109344,70.736694,65.1595,0.0
52.358673,32.75025,73.10173,72.140175,31.579433,58.350475,39.03218,66.86877,68.81593,68.599846,0.0
45.49569,29.429152,70.95761,70.6747,58.73086,44.39167,34.188328,30.908457,57.768307,62.353306,0.0
51.420475,29.463427,76.62743,70.37667,53.92218,41.932903,34.64876,31.141731,52.81464,61.555046,0.0
42.43461,30.184263,72.027405,75.32078,32.501835,53.50781,42.317413,34.618053,61.58789,73.15341,0.0
57.483006,50.05371,66.15495,70.72959,39.576916,69.069435,49.77132,41.470688,68.715805,70.87195,0.0
53.181156,35.61988,76.28867,73.92123,35.88821,55.80805,40.89168,42.576984,68.47089,70.973305,0.0
38.68633,29.42803,76.66741,78.70096,59.332123,40.73658,34.160843,31.566519,72.685646,76.55295,0.0
57.81317,59.30805,42.576626,64.36752,38.82189,68.08241,60.878803,51.50266,51.91168,69.62409,0.0
58.126144,46.76002,63.351578,75.51419,31.424421,58.19815,65.210335,67.387566,71.53001,72.6508,0.0
45.34312,30.29768,76.07404,70.928406,65.69104,44.03165,34.4468,31.281256,64.67493,60.265068,0.0
41.49716,37.585453,73.303955,70.12162,45.121365,54.679527,34.721203,38.50177,60.228317,59.92112,0.0
39.050236,29.426882,75.32161,76.60065,30.462217,53.479282,34.69907,30.87287,46.09657,77.308464,0.0
38.686634,29.420486,76.04926,75.98614,35.122814,40.741776,34.16149,30.85685,47.661747,71.97594,0.0
51.58188,40.29978,44.786446,73.004135,30.314445,52.858746,63.53427,66.535,64.46222,69.11029,0.0
64.762375,46.582478,75.11,76.37821,34.07612,60.531017,54.145657,64.10603,73.15137,74.15646,0.0
40.558224,29.515032,75.49051,70.58786,40.031612,41.61196,35.63233,66.60476,56.486725,56.59436,0.0
57.29726,68.59148,64.19216,67.09665,57.76538,71.70276,64.90058,52.96308,47.31939,73.6313,0.0
38.68624,29.420427,50.207123,51.5311,54.033936,40.73551,34.16066,30.854507,53.738754,48.686775,0.0
64.78768,58.44323,48.907425,77.39666,31.005997,71.95348,66.96196,65.683235,73.15962,78.47425,0.0
50.747704,59.61571,74.20311,73.54861,45.57401,65.86265,54.55674,59.20379,62.309486,74.58872,0.0
64.737885,63.98979,46.21371,73.94592,37.768326,70.44491,62.416313,62.215954,68.83564,76.34291,0.0
53.295834,42.881855,52.3279,74.16794,31.090204,71.73763,51.882816,60.986134,67.66102,76.88466,0.0
41.86323,41.763664,76.30704,76.63466,31.27158,54.871967,39.46236,60.05486,71.49654,74.73437,0.0
44.859665,36.517803,41.815964,62.254925,32.124737,58.79173,46.397385,39.76258,53.39545,59.731785,0.0
39.305782,66.325005,48.60499,51.73588,63.976097,50.381287,39.583855,35.746433,45.76915,51.862053,0.0
49.48865,68.766525,76.572525,71.80889,61.14857,62.962074,65.18423,55.066647,51.460064,74.593994,0.0
49.784306,69.13043,76.54851,68.694725,65.71327,69.25637,58.405064,58.41604,46.138115,73.83613,0.0
52.521667,29.796684,75.6433,74.855896,39.624046,49.974983,34.33172,31.143948,64.40719,70.48074,0.0
60.587467,51.74175,71.251434,75.49744,32.9313,69.137856,53.02523,51.906536,72.57561,75.36551,0.0
43.92665,69.296875,76.5997,64.25755,67.70627,71.44489,61.576073,40.75862,45.552444,75.40109,0.0
39.99558,30.192003,42.827576,72.22979,30.8566,69.530365,34.65833,31.355179,58.72216,67.03056,0.0
46.330025,69.08494,76.66668,75.66073,67.31895,64.25167,56.038555,55.155033,51.659737,75.246765,0.0
62.654747,42.845978,54.425793,75.21081,32.811775,70.03244,53.243355,62.169678,70.856064,76.58957,0.0
52.544796,46.861702,50.447308,69.054985,45.69026,67.16009,42.82103,33.455666,56.997,67.4189,0.0
48.50007,37.090984,47.920547,72.5364,31.102016,55.238476,62.444553,51.005424,62.784077,73.01612,0.0
64.13415,53.260895,48.741005,75.3012,32.167984,67.924736,61.639027,62.811596,72.078606,76.84404,0.0
63.16725,50.158146,52.133972,73.85251,34.466064,63.737846,64.112785,66.014404,70.382195,74.785706,0.0
48.33402,69.293816,76.05094,64.61743,67.30213,75.560295,65.042885,48.040783,45.529453,75.370575,0.0
58.576138,35.34493,51.572857,70.97867,31.63745,52.56525,40.8249,59.029953,60.641235,67.86413,0.0
50.5409,69.13671,72.05356,62.922016,65.87201,70.27824,53.592293,38.15899,45.56634,69.78472,0.0
57.894478,39.361916,47.84748,71.31244,40.536102,61.022167,49.493626,42.55521,63.68533,67.682724,0.0
38.69531,29.575346,76.60827,75.895966,30.838448,43.643436,34.19226,34.518932,53.315216,77.71053,0.0
42.59073,69.15958,76.64208,70.244675,66.116165,65.46087,42.743797,42.22766,46.51249,70.13035,0.0
61.760353,55.008015,48.828346,73.2235,31.65504,68.52789,62.372936,63.49088,69.069405,74.33553,0.0
51.526848,33.834282,44.686485,68.813225,30.147554,61.65733,43.246586,54.43325,57.660175,64.918274,0.0
52.155796,36.551697,52.805573,66.18704,36.457043,63.49821,41.738243,50.28483,56.66147,64.67335,0.0
38.87906,29.420414,76.37726,64.057076,50.89954,40.740337,34.164646,30.907227,46.559086,52.590275,0.0
69.89784,61.4958,54.63883,75.190636,35.476463,71.187874,67.03447,65.49742,69.21901,77.70844,0.0
55.323486,43.234688,76.519394,76.8513,47.550888,54.564095,40.09965,63.896416,71.97239,73.33791,0.0
53.53981,30.286585,51.006264,66.12458,31.204275,55.927982,39.17997,43.55044,55.84075,62.585148,0.0
58.95693,49.667362,52.5399,71.679955,37.11406,68.72808,52.320614,49.274715,69.43162,73.67961,0.0
54.540356,56.360466,46.15977,73.75202,30.764727,67.90763,64.569725,64.04219,68.53025,75.511635,0.0
62.66133,69.0645,73.20082,72.42467,63.797928,75.12826,67.40943,62.070854,47.560555,77.02193,0.0
38.68624,29.420408,76.66741,61.134182,30.466434,40.73551,34.164433,68.12438,46.120068,52.04619,0.0
57.66846,43.807297,76.548676,74.892365,34.52353,56.262974,56.538963,68.32502,72.48382,72.92239,0.0
50.790924,62.66837,75.76127,72.65996,63.939026,58.375313,49.740627,39.805935,56.857967,66.5991,0.0
38.75596,30.730833,76.66487,76.56445,38.90835,49.815403,34.74939,51.70095,70.756485,75.252625,0.0
39.035545,68.47748,76.09502,60.92888,67.67929,54.868057,35.769028,31.380066,45.703583,60.450428,0.0
54.207294,59.79776,74.35921,70.24843,41.102165,64.837296,47.471313,54.622005,64.05787,70.28848,0.0
38.708076,29.448542,76.66633,77.17659,64.31695,40.785828,34.17561,63.901814,72.28751,58.685467,0.0
38.68659,29.466953,76.66718,74.75265,44.629032,40.992344,34.191742,49.258633,59.67758,77.72503,0.0
54.170517,69.29764,68.60733,57.476265,66.335175,76.785126,69.91102,50.065384,45.5141,75.24052,0.0
40.55062,29.744461,76.1359,76.33035,41.97884,42.071224,34.850395,45.66252,68.032906,67.29745,0.0
46.88276,29.428293,68.024155,66.08859,30.676144,49.967155,34.25242,32.27047,47.372948,64.47557,0.0
64.497154,63.844467,65.15499,76.782364,32.61848,70.34807,68.63649,63.319576,72.80867,77.69399,0.0
39.441414,29.487848,72.33303,73.22701,52.118046,50.56799,34.187946,30.928959,61.56963,65.85481,0.0
58.18968,65.30359,57.683243,71.46894,51.502758,74.105606,58.965523,55.934063,51.7364,72.62103,0.0
49.76427,29.828909,59.007446,69.98423,31.43434,53.813927,36.199936,33.695915,50.46363,68.96489,0.0
43.976955,31.995607,67.399284,71.004265,34.579967,59.654526,38.513775,34.334866,59.617306,71.94945,0.0
51.87063,34.081573,71.81035,74.153465,32.13952,66.08729,49.401577,41.603405,67.01758,75.40193,0.0
55.446632,42.920437,76.601295,72.58841,32.72077,48.342888,54.17513,68.27168,71.64446,69.42768,0.0
38.68624,29.420416,76.666756,60.04995,65.16394,40.73551,34.16066,30.962433,60.030167,50.573574,0.0
42.47319,31.400707,75.01907,74.079346,31.31753,47.595287,38.15506,64.93329,65.5561,68.242256,0.0
42.179203,30.757862,76.398346,69.94643,30.070568,47.870045,42.670746,67.39558,49.69224,64.75965,0.0
50.52573,65.29002,66.847,65.00951,55.785515,65.95612,53.2123,47.15454,49.010864,66.36867,0.0
39.38363,36.632072,76.66306,76.829346,46.73888,52.926167,36.079727,35.741165,71.92813,77.01471,0.0
64.26687,60.239056,47.19057,76.689125,34.445934,71.859184,68.45545,56.680744,72.49048,77.92352,0.0
59.913185,58.090847,75.65511,74.54479,37.591965,62.343227,57.404842,60.856762,72.20403,73.96225,0.0
43.975224,69.30032,76.64492,64.34979,68.325226,74.16622,64.592964,45.286037,45.51456,76.194885,0.0
47.056713,47.200993,76.143456,74.68566,33.19456,63.95231,37.86696,53.924713,71.6891,70.32816,0.0
39.390507,48.809692,76.66297,74.91996,61.396404,43.893894,37.81007,47.260494,68.394485,69.130745,0.0
39.414326,29.500084,76.6304,75.280014,50.26103,41.415947,34.17623,31.08509,68.11276,63.145275,0.0
39.367958,29.421083,76.6496,59.913612,30.27062,40.782867,34.79904,42.096004,45.85555,54.611206,0.0
57.330025,33.16003,71.79834,63.698814,34.926594,52.374184,48.37341,44.36488,64.14107,63.674,0.0
53.37008,50.273895,69.029205,73.59783,31.285418,64.880165,64.18648,66.165535,69.870316,74.83985,0.0
61.115517,67.782555,55.060184,70.84254,43.83926,74.24977,68.20508,59.137222,59.880527,76.92221,0.0
56.777157,46.694386,61.464417,73.41752,38.27936,69.40778,54.679424,49.85955,68.618706,72.25697,0.0
50.63932,66.98343,76.57885,68.00745,63.32375,63.36945,44.24282,45.15761,50.441288,70.729416,0.0
