CROSSING,FINISSHING,HEADING_ACCURACY,SHORT_PASSING,VOLLEYS,DRIBBLING,CURVE,FREE_KICK_ACCURACY,LONG_PASSING,BALL_CONTROL,ACCELERATION,SPRINT_SPEED,AGILITY,REACTION,BALANCE,SHOT_POWER,JUMPING,STAMINA,STRENGTH,LONG_SHOTS,y
56.760838,49.858772,59.78075,65.14334,54.018898,54.303127,48.65162,58.42008,61.435543,60.27578,63.70712,64.39533,65.52918,63.941124,64.35088,68.21257,61.835205,79.76579,68.64674,59.8034,0.0
39.921066,30.317673,57.639008,57.238274,59.546387,46.47577,38.206863,34.837288,54.309303,52.73408,55.041767,56.1577,53.593063,62.764496,63.893143,70.35666,58.495495,59.00111,80.2981,48.220745,0.0
38.522472,30.305742,75.59881,68.844315,30.05863,40.807953,34.191154,31.244005,67.535866,67.58105,66.59382,63.479362,53.739273,73.54155,65.01248,77.66993,72.72436,58.256523,74.96982,34.469406,0.0
44.490215,37.646477,54.66612,50.78853,65.645195,48.92212,67.7537,39.241646,55.958977,50.87019,72.45793,57.856693,78.66222,63.211514,78.03857,51.366352,57.91428,57.112625,58.42362,44.0255,0.0
53.02959,51.891243,73.066444,72.4246,35.699047,48.172894,50.722958,45.574085,64.63038,60.65865,71.71522,68.1299,58.09686,75.20995,61.608875,47.49059,72.685486,80.76339,72.788315,48.153168,0.0
56.3522,33.7114,73.44389,70.29727,33.04868,43.542923,34.750717,32.54417,61.61298,59.544613,66.64644,73.36912,55.350792,69.01423,64.058624,63.887867,76.93068,81.199425,74.74004,54.38663,0.0
41.190403,30.462051,76.57523,64.07057,53.28652,51.66384,48.805416,38.280033,58.35207,66.84982,74.264435,65.16469,53.938026,75.05629,74.26727,72.73814,78.85734,72.35469,80.38771,34.47567,0.0
53.26664,61.87725,69.009636,65.69112,53.470432,55.931908,53.5474,50.309628,48.75933,67.03537,65.18247,64.57352,60.88513,60.097244,69.87046,73.97488,70.19309,68.632935,71.687004,61.759575,0.0
60.22488,33.368492,53.89109,74.84966,64.99153,53.42237,41.279335,33.945805,65.85145,64.97323,73.08659,69.30178,63.02146,76.08366,78.4494,57.43768,78.43997,82.04428,80.388435,53.36738,0.0
60.308674,68.479904,54.445076,75.326256,68.45239,64.75347,66.55153,59.01317,67.3458,71.52257,80.03563,79.08944,78.56008,75.787346,78.358734,71.70633,77.15565,81.58634,74.93641,70.312744,0.0
46.109226,29.395683,75.96193,64.645226,30.696978,40.841957,34.19308,31.089272,62.049618,63.276943,66.90752,70.03781,53.672157,67.38028,64.44857,71.30528,78.715866,63.869263,76.05307,34.453026,0.0
53.399357,57.310173,69.92206,73.3289,38.795006,57.672607,46.823593,63.916462,64.22372,63.13317,67.43416,64.98878,64.99652,62.207794,64.48714,48.626095,74.402176,80.62552,60.397938,64.69264,0.0
38.55669,30.899971,50.35495,55.329334,41.887234,40.850487,34.646046,33.47453,51.05501,51.764225,55.043518,56.159756,53.48635,60.05992,78.00677,75.40937,68.72799,61.02429,80.27275,42.73863,0.0
56.3763,39.429577,44.71869,74.12843,63.374535,55.03251,39.08449,31.665686,57.511105,58.155224,55.10091,56.185104,75.35094,65.53452,65.7886,55.28663,57.89941,81.25417,80.00152,47.397785,0.0
54.69889,36.69076,50.047554,58.84215,56.89739,49.345417,53.93335,43.828846,52.808186,55.303577,56.002796,57.15201,66.949715,62.86909,56.44604,60.247456,57.900646,71.60108,59.32756,46.077972,0.0
64.00232,68.047295,70.57503,76.77465,68.63082,58.706753,66.39886,66.03108,71.466805,71.229645,73.692505,71.16424,69.47571,76.00221,75.75477,76.364845,78.37274,81.88841,73.833664,71.39194,0.0
57.001118,43.70762,69.01635,77.58256,56.995525,58.63582,39.66758,41.7409,70.51568,65.18346,62.430454,65.45119,64.92903,74.83284,63.666695,66.34715,70.51692,82.14509,72.98753,63.215492,0.0
51.23208,69.12358,73.107086,54.885468,37.09099,51.32149,68.02526,36.746967,45.3046,61.34823,74.55371,77.8478,65.38416,65.13535,53.327976,75.90118,57.930077,80.723236,80.359375,66.858284,0.0
46.135937,29.818508,43.000546,60.56267,42.022686,51.819927,34.993458,37.232716,57.592903,59.73241,55.239624,56.17718,75.96911,61.364807,78.46754,51.03483,58.871464,69.74786,80.37999,52.561985,0.0
38.78936,64.22787,76.550545,65.74451,30.0736,40.807938,56.12841,31.094015,65.91793,53.434284,68.70276,61.560543,53.480614,69.485985,78.38953,53.02537,77.09316,73.54494,80.3873,34.92865,0.0
46.704334,48.410633,63.994164,63.20642,42.574375,50.847046,42.140156,36.258007,54.941265,58.332767,66.85563,70.0862,60.38396,60.053535,64.4657,72.55517,72.76859,63.641453,64.89568,56.346664,0.0
40.14058,29.846085,76.62675,69.24645,30.33543,46.524258,35.213024,31.087812,62.148888,57.33542,76.30482,70.06863,53.61724,76.406,53.327633,58.561436,78.8488,79.92305,80.38872,70.35995,0.0
45.271275,49.784885,74.483826,65.00805,35.79623,40.83628,37.44063,48.116547,59.960663,56.370205,61.456955,63.582447,55.928074,60.055077,67.434105,72.138176,70.23683,66.431854,71.81889,65.98276,0.0
38.74251,29.38925,76.62621,72.40705,38.49433,40.835743,34.19079,30.995405,57.13133,67.64428,76.34272,74.28139,53.49342,63.599712,76.32326,51.449825,78.87146,57.62835,76.60897,34.452984,0.0
54.38602,56.65848,70.46441,71.86153,60.055557,54.852043,62.536423,62.149178,68.76683,64.25806,66.26728,65.37989,58.937687,61.544228,70.37007,77.46662,69.019806,78.290405,73.01069,71.55541,0.0
54.513664,57.344578,65.18213,63.393417,36.051292,58.77364,46.992435,37.8594,46.73405,64.93331,66.189384,67.99614,61.523705,60.06157,68.4228,58.55509,70.05951,69.96368,71.48972,47.09277,0.0
63.82592,32.25955,70.907646,60.75798,46.642956,52.88979,42.227722,49.82984,52.805492,61.357075,70.4688,74.320435,57.612057,67.99212,70.27336,56.709473,71.13721,76.62846,74.04056,36.83533,0.0
47.971638,69.33071,64.87621,62.353462,63.232574,59.671894,52.397747,34.898335,45.329376,67.47998,64.19491,65.69356,68.53968,64.91932,58.44364,71.40461,58.97329,73.38699,78.37864,61.188206,0.0
58.316273,46.96629,70.88053,74.5573,64.52931,54.247383,55.038177,46.456036,65.65513,65.595024,69.97541,67.45461,58.147163,75.19108,71.358894,66.42377,75.25151,80.65706,76.727486,60.587948,0.0
58.910427,69.35686,67.20749,66.45195,68.11493,60.74368,57.83204,50.596077,47.5768,69.8507,68.93805,68.67763,65.50416,69.21174,71.96019,76.6949,69.803085,78.09789,77.94516,67.118645,0.0
44.95203,29.617369,76.66393,73.8555,39.667027,44.355618,49.542736,31.64398,63.060642,53.112507,80.4777,76.972275,53.599583,77.63407,77.70596,52.847534,78.87146,81.76307,80.38872,68.92075,0.0
54.897957,39.626602,67.9731,72.842,51.180878,52.78014,41.121033,47.276173,63.26814,55.657272,69.18426,62.427658,54.636322,72.80024,75.87346,67.67545,61.531414,77.674736,80.38865,62.998882,0.0
61.103764,32.31816,75.65288,74.91221,64.77484,49.220837,39.044804,38.30151,62.061295,65.23497,70.31654,72.11929,54.433464,75.46075,70.75389,62.27474,78.86285,81.75893,76.57899,50.291542,0.0
41.958893,37.68994,76.16019,72.4934,30.599695,41.296234,37.520554,49.89494,66.4277,56.023407,68.19726,71.373276,53.623055,74.673744,53.327793,73.73912,73.706535,81.122734,80.388275,71.26199,0.0
54.99837,45.557545,74.96608,65.04304,46.39786,41.054268,41.04534,64.46584,59.973213,57.636154,65.8601,65.52647,55.639675,62.2824,69.41019,53.63164,68.832184,74.796936,73.00584,69.322,0.0
47.923702,42.066147,65.83113,65.776405,37.546654,52.666306,39.593697,34.634445,58.983597,54.75405,72.235115,69.44878,60.582485,60.05373,69.84614,56.757435,59.61788,57.93367,58.42362,47.00947,0.0
52.901825,53.602535,64.49611,65.58286,52.857655,52.891296,40.59365,36.952293,55.823532,58.005016,56.83639,58.04186,60.521492,60.058266,63.7561,70.16245,60.834732,74.60493,59.196556,58.741898,0.0
52.615936,49.645897,57.27967,66.131004,42.32512,55.087566,57.34371,45.108902,64.653145,59.712017,64.51229,71.20185,55.64953,60.305107,57.405975,76.90608,75.109,80.46496,80.360466,69.52683,0.0
54.011696,67.35276,68.660515,71.53614,53.00131,62.85834,60.253613,61.63611,61.57743,66.9502,69.98713,68.49482,62.930225,60.141674,60.163937,77.68137,67.82394,70.543724,69.33749,70.95237,0.0
56.605873,59.153492,65.9068,60.368385,57.9329,59.561543,51.022346,51.781544,50.46162,61.685074,74.188286,73.2009,73.97696,60.18456,72.960724,69.69294,72.41016,71.701515,60.672535,62.254852,0.0
51.359695,69.166595,60.457775,54.409187,67.47306,55.037918,62.013046,41.57167,46.395817,55.368904,74.2527,75.75658,74.5387,62.50121,53.51177,67.817245,57.898502,74.92218,62.116676,57.77288,0.0
53.44987,57.872185,66.71522,71.421486,58.391026,55.70228,46.92474,49.40256,55.897247,63.410736,55.24653,56.28643,64.84421,62.614304,60.90448,73.79456,58.370907,78.784225,74.73388,66.68657,0.0
58.222233,50.99085,64.959435,75.54868,62.363438,56.625477,55.070015,62.16095,67.30827,65.884056,65.844154,62.00651,74.37147,68.853,72.17861,72.35375,58.208286,81.86209,61.654022,64.47509,0.0
53.841904,38.29021,75.97565,77.33443,67.40747,53.980762,43.458282,37.408726,71.88885,67.095436,55.04765,56.171764,66.625114,76.0975,53.621277,69.09679,73.794106,82.08062,79.48784,63.526512,0.0
44.97235,33.629837,52.11128,71.77231,30.094046,54.736176,47.87168,35.85442,71.80046,60.081703,57.819508,58.07127,59.272633,60.055485,62.31909,46.383224,58.57155,60.884884,58.465843,35.725018,0.0
55.667427,69.36983,74.38,69.89794,68.73459,62.467056,56.81888,44.357384,45.30247,72.147026,80.09768,80.099014,77.17396,73.30789,72.398254,75.53263,74.14249,80.9681,74.32919,65.878746,0.0
49.763897,43.314636,59.25339,66.66101,48.92715,43.96547,34.480286,32.050533,61.989773,53.496155,55.993824,56.88022,53.509415,60.07533,78.42581,71.766266,70.973404,81.70814,80.38723,58.29479,0.0
59.391716,68.96354,74.924965,71.313286,68.423874,57.943066,52.32432,34.78834,55.018803,66.38021,71.26043,70.8205,60.757416,72.741165,77.02879,71.77132,78.71374,80.10258,80.155495,59.75849,0.0
59.269207,43.44933,71.68355,69.33547,55.65645,56.318497,37.113514,34.76443,59.7326,60.52362,55.537735,56.462246,58.54035,66.38218,70.610466,65.229515,77.91677,75.29609,76.665794,52.577698,0.0
59.870872,68.721306,63.551044,69.10528,67.050766,64.888824,64.98064,64.34275,56.130474,69.95697,68.71627,66.41295,69.64185,61.485813,73.685814,77.92023,68.71467,72.28518,70.243835,70.78172,0.0
52.428738,49.088734,66.12827,73.433,49.99669,60.443592,59.863235,50.308834,62.375565,68.394196,67.834236,65.9386,77.66344,64.42456,75.483154,70.083984,71.72062,81.4691,59.179707,66.33136,0.0
38.58231,29.411198,54.238388,53.73688,30.099869,40.84394,38.75657,56.921406,46.88777,49.503036,65.87522,61.907604,58.827736,60.22203,53.84448,78.61416,57.931583,59.933643,61.063786,71.42212,0.0
55.232426,41.03373,47.34963,75.1145,51.957115,52.770172,43.841774,45.2427,63.395287,58.317505,59.67596,57.491253,75.26986,64.78312,66.95806,67.05875,57.90078,81.83235,71.883224,54.10015,0.0
55.385155,52.08545,72.81698,72.89525,51.328453,46.298496,40.051292,54.722366,67.76056,61.869534,67.13717,66.196556,58.68713,70.42885,63.61568,71.57218,69.73329,81.52878,71.38882,68.87477,0.0
52.43351,37.083923,66.38071,64.55812,55.879925,45.529068,40.583164,64.31284,57.6369,53.802586,65.393814,58.830532,62.707226,68.06855,67.81497,73.0709,58.46018,59.74359,58.423626,51.51542,0.0
55.880886,64.711494,64.51689,69.8219,55.3343,63.94067,51.578392,51.629444,62.98053,63.70395,70.7955,73.33125,67.17647,60.728146,64.729965,73.05114,69.568954,80.566444,72.46089,68.64399,0.0
47.184593,35.977657,72.40018,72.253,30.110437,47.14862,34.849068,34.531975,67.327484,63.07763,65.55644,71.603035,59.93638,69.59412,60.244183,46.341442,69.27223,75.114876,74.659386,34.486324,0.0
52.925873,52.07637,68.90769,66.25899,32.325718,46.660267,44.652954,56.64201,65.53301,59.784855,63.70933,65.94157,59.870663,62.012016,62.707073,48.796875,73.11804,77.628525,72.965866,60.900585,0.0
55.15697,66.956,61.239685,69.67399,53.716957,63.545692,50.586563,36.977436,65.333496,64.64999,72.415764,72.66455,67.37161,60.058144,69.38923,75.63119,73.93298,74.72279,76.618126,66.66817,0.0
53.131935,67.60857,76.62293,75.55753,68.77342,51.596756,58.1303,68.7204,69.45851,72.82282,57.98619,58.56113,73.92983,77.307625,78.4658,74.59228,78.87146,80.66905,80.388626,70.22256,0.0
59.362045,65.69163,63.430504,69.092896,64.17759,66.01365,57.910065,57.203266,60.760273,67.88323,72.143616,73.046425,74.90366,64.664925,73.208275,74.54392,64.190735,76.53483,69.51173,67.78143,0.0
38.515667,29.39019,75.48393,61.853245,30.056768,40.808002,34.19061,31.008959,53.27027,60.55163,63.55543,63.87032,53.486618,73.5563,69.717636,50.469116,74.08719,57.661896,71.82071,34.452984,0.0
57.58224,68.38499,67.844376,60.326313,57.827282,54.22449,51.61076,56.665695,45.34799,61.70128,73.980545,76.343185,70.47254,68.82623,68.70278,70.85565,74.35792,75.68521,59.877926,59.44708,0.0
53.11988,68.52907,76.63827,68.836464,66.01154,56.918488,46.53526,36.04074,46.245834,72.62172,64.57171,63.559017,57.149803,70.050385,53.65056,74.83912,78.85526,65.88967,80.38808,59.08736,0.0
51.4582,55.058937,63.000237,66.73899,44.027893,57.906685,56.90389,35.72718,59.27632,63.022263,76.470665,76.54652,71.577995,60.056087,67.68549,65.99571,59.6391,62.91624,58.42369,52.156994,0.0
60.214043,33.40849,76.44677,73.37803,62.65283,60.517998,42.670605,31.580667,55.82388,68.95915,78.62453,78.19133,54.199657,77.1006,77.84943,56.570713,78.87078,78.27042,80.17305,34.464233,0.0
39.287914,30.92472,61.732983,75.70794,30.08366,40.87224,34.23884,31.093966,64.77072,62.74117,69.29141,66.18496,53.866276,69.99874,59.935658,66.85525,59.62553,63.477543,80.386116,64.45917,0.0
52.818188,33.077927,75.995605,75.59426,38.77152,47.399216,36.96119,35.494442,60.214565,53.963165,55.041767,56.1577,54.183052,71.55339,53.488716,73.97115,59.211227,62.960728,79.279106,59.867477,0.0
54.449516,37.37615,74.89329,73.99799,67.28333,50.202114,47.924816,62.602108,69.023766,64.304436,59.061047,59.849922,57.92611,74.31784,56.321465,72.81835,78.40087,79.95632,78.97419,64.637085,0.0
51.723354,61.579628,62.73217,66.75627,57.60097,58.58428,46.500053,52.554268,54.246056,61.783978,60.08577,64.88211,67.857925,63.556995,54.411865,72.473305,68.369675,78.66471,80.37175,62.28618,0.0
52.52716,45.56252,74.092865,64.962746,42.710327,42.184875,51.771927,36.55966,61.406994,63.859116,72.70484,69.16119,55.281105,71.908066,74.04698,64.2792,74.10822,70.646515,79.326294,38.37751,0.0
41.103073,29.62256,75.516464,70.709305,30.149427,41.668087,34.585354,31.279213,66.714905,68.89098,65.61359,71.341805,54.26511,71.046005,61.909176,50.77247,71.59971,62.5207,73.34251,34.453,0.0
54.180813,37.889317,49.627254,76.9655,59.525192,55.216022,41.42749,39.790314,70.04286,59.766487,66.14697,65.82041,68.3707,75.92834,56.458546,74.1629,61.199432,82.152466,80.32285,58.824482,0.0
58.427486,45.923042,64.21774,71.34281,51.88291,53.20683,39.081833,43.210045,58.613365,60.820175,72.89197,74.45858,62.32303,72.984566,74.02566,59.685402,78.315025,82.12212,72.53544,53.532993,0.0
55.35122,36.437893,70.06627,66.203865,43.22178,52.263466,36.98917,47.564796,63.133297,60.233215,63.92409,65.404785,58.70266,62.45739,64.28376,63.57223,72.39498,72.00453,71.75209,55.24271,0.0
56.961773,40.925858,71.02635,71.925316,52.296852,57.51462,39.479603,40.880863,66.92602,63.107277,65.8566,68.286545,59.62808,68.6767,64.007095,63.23855,70.13092,81.14705,73.315346,57.82342,0.0
38.901554,29.799852,60.579453,61.046387,32.246944,40.96078,34.744766,39.174725,49.400238,49.949696,55.06013,56.16068,53.572,60.30975,60.715424,76.73797,73.80012,56.741814,62.691536,57.149094,0.0
60.254356,39.993275,70.46795,67.13991,60.134594,55.53178,44.117714,47.626163,57.673267,58.01504,74.189354,75.64468,65.85126,67.48702,70.28945,59.519375,78.77692,79.77231,71.126755,40.192745,0.0
57.163414,69.36983,75.6794,76.60221,68.78742,66.52085,59.06638,39.682735,45.481766,75.29789,80.69863,80.770195,78.66108,76.80113,78.467735,77.42377,78.86676,81.887215,80.24621,72.08009,0.0
55.81178,34.943607,74.76238,71.00456,34.65936,54.841324,38.811295,40.888657,65.8007,67.11868,69.190155,68.29224,58.45347,70.56222,65.36352,69.330315,72.406494,71.41494,76.15303,46.507298,0.0
53.078938,69.369194,69.72682,62.72318,62.633804,62.083965,50.894005,34.078003,45.302563,66.84186,79.68447,79.81057,74.8713,60.086323,71.94759,75.23185,72.29777,79.77761,74.22938,66.293755,0.0
56.147522,45.380775,73.857445,73.77234,60.004456,51.457333,39.60345,67.46756,64.205284,58.730656,55.06457,56.16705,58.736862,69.837944,54.95157,76.28543,68.44197,81.6066,71.920746,68.78796,0.0
40.47859,36.054256,73.532166,74.125984,30.632002,41.01777,34.537563,64.323975,63.884407,66.62163,67.37676,59.014416,53.52106,71.18249,70.48375,72.68783,72.04367,76.19992,80.38868,68.351585,0.0
53.529858,42.88012,62.27374,65.184494,49.114574,44.787537,41.735123,42.437862,60.78344,60.959045,63.728508,64.34057,55.897793,65.60356,64.97676,66.13025,73.18902,74.66657,77.25741,60.482857,0.0
52.454163,50.869095,59.57839,73.66619,49.459293,59.284172,54.27127,60.887856,68.66176,63.30395,69.34686,62.008404,65.03859,66.527245,56.382175,77.66017,67.7177,81.62753,80.049324,69.6032,0.0
55.95592,54.34116,72.974396,77.329,57.830624,61.511093,49.581894,66.880486,72.55216,65.476685,63.488842,64.75338,60.54727,70.09255,56.985126,76.42698,70.77164,82.04929,72.52601,72.40846,0.0
58.264626,48.958454,60.044617,64.12064,63.733482,59.818237,51.042393,52.381596,58.218807,62.89759,67.73528,70.785515,70.343704,66.190956,68.180664,66.685776,74.50333,80.05428,72.28123,56.31787,0.0
54.917133,43.726974,71.605484,73.472115,53.280205,57.44011,36.812996,32.446983,65.91732,64.682014,66.07391,69.90069,59.84289,74.02511,59.30815,65.49376,78.072136,81.873474,76.92394,53.101597,0.0
60.019802,51.174618,56.305893,75.157196,64.424904,58.72124,56.245667,44.88511,62.115154,64.35028,72.990486,70.07441,65.18986,73.16248,78.397514,71.6363,67.23688,80.887856,79.340515,64.82451,0.0
51.81135,60.997776,66.08037,54.17976,68.15577,51.165024,66.836754,52.72479,54.200348,55.830406,56.729774,56.599228,77.50408,62.8587,61.00811,62.115376,57.944183,60.167435,58.42405,56.429287,0.0
42.71637,36.210506,75.49315,66.06606,44.461555,47.23117,59.489063,42.5788,60.093506,58.16426,68.54439,65.85424,54.92459,70.52096,53.862164,69.17141,78.82074,74.625,80.38471,54.26404,0.0
61.443466,68.36305,49.614716,62.502647,67.32673,60.33457,46.10362,41.034122,49.14711,64.13784,72.5243,72.45286,72.41836,64.535484,78.41982,71.55186,59.386368,79.170334,80.2516,60.02376,0.0
60.194466,29.53955,76.49121,71.392235,65.58647,49.61773,35.671223,33.612457,61.037308,70.47124,71.55893,75.390495,55.018654,71.6734,66.05074,54.656242,78.870995,68.54977,77.463326,34.45315,0.0
58.188118,67.69305,70.85808,72.69721,65.99298,63.384907,56.277336,56.608395,66.86803,69.175354,64.735565,65.96622,62.53402,68.74487,62.932705,76.63507,71.74535,79.420944,72.99455,68.67161,0.0
48.908375,30.23833,75.918724,71.98791,30.360434,42.690334,38.934357,50.356575,63.688774,65.679474,68.2082,72.26952,54.612053,73.90362,59.622112,47.01868,72.099304,67.68242,75.100464,34.461964,0.0
51.025772,59.81133,71.5813,73.77307,35.67431,52.34651,42.361355,65.248,66.95901,61.889076,66.126305,61.50848,65.400795,67.59645,67.77068,52.380978,71.70748,81.69413,74.21927,69.000984,0.0
53.429756,39.167168,71.67534,65.71932,50.511665,45.921726,37.01506,55.648205,58.8321,57.910614,63.48952,66.645996,56.908028,66.99112,63.837177,62.28042,73.33142,74.42988,72.59656,54.847378,0.0
41.12082,46.048668,66.86862,71.21575,32.239433,41.659042,39.767056,36.791275,67.35056,57.372982,61.822884,65.418076,53.50207,60.054276,75.34992,77.985886,76.84374,68.47091,80.38047,64.73496,0.0
55.02539,47.772507,72.90389,72.89394,63.61652,48.4879,46.639637,47.886562,66.01671,59.438766,70.79736,62.448994,55.38301,74.01615,75.752014,73.60803,69.30415,80.93979,79.48295,66.9478,0.0
52.718597,42.171062,66.38968,71.74092,38.644928,43.744537,36.122845,42.899036,63.881584,62.045227,62.63498,67.48503,58.198906,65.083885,67.08759,73.273125,70.99351,76.90956,73.811165,60.841885,0.0
58.126114,69.36523,67.11255,75.60103,68.673225,67.57304,64.14886,59.099857,64.394424,71.77973,73.023834,76.04523,72.98112,73.95442,77.7903,78.91496,71.71621,81.36694,80.19074,73.01478,0.0
38.900513,34.269096,65.4114,68.31731,30.969625,40.92655,40.657055,57.2389,65.54325,54.70569,66.523865,69.10722,53.489395,60.054237,76.618774,78.26252,73.67153,76.6974,80.38849,66.74721,0.0
57.711304,37.953465,75.40723,68.12469,66.07916,47.11083,49.291283,58.333385,58.688488,61.901592,58.9861,60.58153,57.62879,67.24435,63.33266,64.73299,78.854385,63.043694,77.65149,43.40824,0.0
54.54473,34.951664,71.526886,71.480545,30.592072,43.727497,35.538586,33.138664,63.053448,62.846848,68.60418,71.46753,57.828484,68.83136,65.27936,48.18223,69.30532,70.51767,74.16022,34.668716,0.0
55.474445,69.34309,63.63976,65.33181,63.58457,62.494667,61.6728,52.46875,45.532112,69.61326,76.33436,77.55534,75.48062,60.256924,70.73441,76.51519,63.463554,66.122345,61.110096,68.21334,0.0
38.509315,29.392853,52.665375,56.44265,30.056627,40.807934,34.190567,31.00005,67.58353,50.320175,55.051315,56.16515,53.480515,60.17927,72.30891,79.11995,76.79182,56.633286,77.63491,34.452995,0.0
49.467766,61.99938,76.24408,67.485054,31.283659,40.809723,34.77151,39.32247,63.170643,57.380756,66.774475,66.73001,54.082035,63.57769,64.9053,50.123722,71.828476,70.794846,73.899666,41.607044,0.0
56.83306,47.437695,63.418755,73.695,59.99794,56.838943,51.475334,42.866806,66.10355,65.803215,64.84959,67.93251,62.536636,73.88552,72.6775,64.28802,67.68516,80.33545,73.9708,56.786945,0.0
41.85916,30.048449,76.18844,68.66848,30.323248,41.474476,34.3502,31.433178,63.2349,67.531075,71.074326,68.91439,54.470093,71.41115,53.566383,75.804596,70.446465,65.73549,80.27393,35.21352,0.0
46.150852,62.507732,74.72385,73.99,30.084654,41.97973,34.322247,31.258959,64.6821,55.89559,64.5515,65.66959,55.251804,60.053474,68.70316,45.969208,77.669685,72.62439,58.689327,35.492847,0.0
52.72134,33.78855,76.60253,74.58255,40.87339,43.263805,67.42483,37.83599,66.12181,59.788586,76.85802,72.58287,53.963818,77.54101,62.416126,48.64243,78.5597,75.830666,78.60897,34.522377,0.0
43.96735,33.944416,66.62209,68.16575,31.935993,49.09779,53.581913,61.30001,65.62546,61.336224,55.386272,56.293777,54.1695,62.30239,54.93381,75.899475,58.616066,58.056526,66.09029,59.110977,0.0
61.45168,69.27099,70.38179,69.65533,68.376785,65.75638,60.383247,60.785934,57.617443,70.17908,78.70884,78.93485,76.31896,71.878845,72.23608,73.3765,74.659966,79.27604,70.486305,66.04006,0.0
56.524963,51.485302,70.39295,72.424286,39.316254,57.698963,48.538677,39.992264,67.62588,64.213,68.18393,70.332886,58.47766,60.05779,72.439766,48.15102,72.33936,71.10705,73.414734,61.659126,0.0
51.010365,39.205276,76.34775,74.547134,54.699833,44.930305,46.923233,41.149517,67.51862,53.117985,74.47568,65.11658,53.799095,77.58021,73.462074,74.891174,78.607864,82.00169,80.38869,70.35046,0.0
60.83881,69.36983,72.73177,69.26535,68.68619,60.212177,54.722042,43.6029,45.319527,72.05242,76.69694,74.09145,68.12081,65.08555,75.2312,78.52082,75.730576,79.97624,80.38525,72.07391,0.0
38.509315,33.113518,54.056507,59.151463,30.072937,40.80809,34.19157,45.383713,45.711075,62.713776,66.97998,59.843147,53.52325,74.80911,78.45948,67.86046,75.40572,77.26293,80.3877,44.47333,0.0
47.82179,43.784348,61.536903,64.65606,48.894287,43.875328,38.351196,34.75556,60.647026,56.996407,62.07046,61.658127,54.18144,60.250446,77.08515,71.21927,71.358376,78.08534,79.902016,60.084602,0.0
38.84562,29.56301,75.06499,75.106895,30.078308,41.04419,34.291042,36.915047,69.672485,71.09147,72.447266,71.64272,53.66446,74.905815,53.437702,77.804306,60.42719,58.97458,80.293274,34.551773,0.0
63.111946,34.037266,72.125694,73.69331,66.50258,60.893887,42.989098,31.363861,58.853466,68.67735,69.929405,70.76868,57.523296,75.43416,78.11973,54.587227,78.868576,79.41838,79.68709,34.95574,0.0
61.716824,31.482458,69.83686,67.114784,49.98524,53.21096,36.241276,38.378876,59.771088,62.11069,68.15988,72.53143,56.06884,68.86707,64.16278,65.7187,76.567375,78.19172,73.34801,35.50705,0.0
52.800545,32.79118,76.644295,76.2699,52.714783,47.63293,38.381977,31.141407,69.35182,61.694824,65.979836,75.158554,54.795727,77.12399,53.327652,65.498,78.85593,80.04604,80.38872,62.919525,0.0
47.477303,51.084633,75.24582,67.60693,62.795334,44.82944,63.05656,35.58237,66.38254,54.122982,73.58414,71.74389,53.61504,72.82502,53.43505,65.991875,77.4143,80.27842,80.38809,61.912643,0.0
56.887394,30.152775,74.503784,66.68657,55.284744,50.953644,34.809578,33.22286,61.804176,64.67069,67.353065,70.910995,55.46038,69.076195,61.498466,67.99841,76.23113,70.81929,75.62451,34.571327,0.0
46.822598,29.406414,75.51785,69.524765,30.280054,45.15554,34.412415,30.99743,65.32944,66.6251,55.64599,57.344147,54.102592,62.964684,63.80797,61.835087,78.75184,57.44746,74.98186,34.452984,0.0
44.128666,41.053658,74.96922,68.19934,30.17433,40.81863,35.327106,43.36528,66.599655,59.480827,64.04339,64.339714,54.40573,63.71985,59.39981,47.9626,72.28643,61.79419,73.20579,35.354935,0.0
48.42613,69.27432,73.84306,60.213554,62.454636,59.5436,49.459915,47.452503,45.303474,62.61922,80.07103,79.637726,74.58124,61.18811,73.85967,73.10345,74.45479,64.565796,58.423775,59.074368,0.0
59.480663,34.20451,72.22572,64.593185,51.535145,53.83921,43.23651,45.963352,51.214565,61.31626,66.8476,67.62292,56.553024,66.86787,69.1587,68.94295,76.998474,71.632454,73.96465,42.041447,0.0
53.721428,69.32943,73.07327,55.155136,53.746925,53.249146,42.154472,60.78264,45.302464,60.13077,64.32675,70.77348,54.80219,72.73048,59.718285,73.27577,63.26207,78.87656,61.725807,63.397392,0.0
38.56719,29.548065,76.663124,67.54051,30.090826,40.838417,35.3391,31.11389,62.551647,73.055176,78.64941,57.04404,53.481728,76.63439,70.34577,78.46599,78.87121,70.07231,80.38872,34.500748,0.0
50.77474,53.59666,72.51514,65.72351,37.41871,43.731133,37.62859,56.6191,57.002243,56.07008,55.29377,56.269424,57.26234,60.496113,59.37778,46.6006,73.08869,64.834175,75.05105,55.83154,0.0
62.759502,33.88723,72.625725,72.25123,30.316286,40.863483,34.2185,31.207209,51.717606,61.290794,80.540344,74.0159,53.686905,77.5355,78.47076,49.902927,78.34355,82.00546,80.38872,69.56732,0.0
57.196743,36.83365,76.13741,73.56611,49.72425,49.518562,37.287945,32.56381,62.812332,66.47481,73.189964,74.08263,54.2432,77.000595,72.41049,65.3756,78.82547,81.80263,76.89318,44.240086,0.0
